,person,bicycle,car,motorcycle,airplane,bus,train,truck,boat,traffic light,fire hydrant,,stop sign,parking meter,bench,bird,cat,dog,horse,sheep,cow,elephant,bear,zebra,giraffe,,backpack,umbrella,,,handbag,tie,suitcase,frisbee,skis,snowboard,sports ball,kite,baseball bat,baseball glove,skateboard,surfboard,tennis racket,bottle,,wine glass,cup,fork,knife,spoon,bowl,banana,apple,sandwich,orange,broccoli,carrot,hot dog,pizza,donut,cake,chair,couch,potted plant,bed,,dining table,,,toilet,,tv,laptop,mouse,remote,keyboard,cell phone,microwave,oven,toaster,sink,refrigerator,,book,clock,vase,scissors,teddy bear,hair drier,toothbrush,
remote,0.6690507152145644,0.0039011703511053317,0.0039011703511053317,0.0006501950585175554,0.0006501950585175554,0.0,0.0,0.0009752925877763329,0.0013003901170351108,0.0006501950585175554,0.0,0.0,0.0003250975292587777,0.0,0.0026007802340702216,0.003250975292587776,0.06599479843953186,0.04096228868660598,0.0006501950585175554,0.0,0.0,0.0003250975292587777,0.0003250975292587777,0.0,0.0,0.0,0.03673602080624187,0.0019505851755526658,0.0,0.0,0.04811443433029909,0.010078023407022107,0.008777633289986996,0.0006501950585175554,0.0,0.0013003901170351108,0.005201560468140443,0.0,0.0003250975292587777,0.0003250975292587777,0.0003250975292587777,0.0006501950585175554,0.0009752925877763329,0.13654096228868662,0.0,0.03153446033810143,0.15864759427828348,0.007802340702210663,0.00975292587776333,0.00975292587776333,0.05884265279583875,0.002925877763328999,0.0042262678803641094,0.004551365409622888,0.0039011703511053317,0.0013003901170351108,0.002275682704811444,0.0003250975292587777,0.0055266579973992196,0.002925877763328999,0.004876462938881665,0.3602080624187256,0.47041612483745127,0.11898569570871262,0.0799739921976593,0.0,0.14076723016905074,0.0,0.0,0.003250975292587776,0.0,0.36605981794538367,0.12158647594278284,0.07087126137841353,1.0,0.07867360208062418,0.08680104031209362,0.013654096228868661,0.012028608582574773,0.0003250975292587777,0.013003901170351105,0.021131339401820548,0.0,0.2747074122236671,0.06014304291287387,0.07249674902470742,0.007477243172951885,0.01820546163849155,0.0003250975292587777,0.0013003901170351108,0.0
keyboard,0.28226950354609925,0.0070921985815602835,0.01276595744680851,0.0014184397163120568,0.0009456264775413712,0.0004728132387706856,0.0014184397163120568,0.0018912529550827424,0.0009456264775413712,0.0009456264775413712,0.0,0.0,0.0004728132387706856,0.0004728132387706856,0.003309692671394799,0.004728132387706856,0.10874704491725769,0.026477541371158392,0.0009456264775413712,0.0004728132387706856,0.0004728132387706856,0.0,0.0004728132387706856,0.0,0.0,0.0,0.025059101654846337,0.0028368794326241137,0.0,0.0,0.03167848699763593,0.011820330969267141,0.00756501182033097,0.0004728132387706856,0.0004728132387706856,0.0004728132387706856,0.006146572104018913,0.0004728132387706856,0.0004728132387706856,0.0,0.0004728132387706856,0.0,0.0004728132387706856,0.13191489361702127,0.0,0.013238770685579196,0.24586288416075652,0.009929078014184398,0.010874704491725768,0.018912529550827423,0.03735224586288416,0.009456264775413711,0.00756501182033097,0.012293144208037825,0.00425531914893617,0.0028368794326241137,0.005673758865248227,0.0009456264775413712,0.009929078014184398,0.010401891252955084,0.010401891252955084,0.3281323877068558,0.06288416075650118,0.06335697399527186,0.044444444444444446,0.0,0.07754137115839244,0.0,0.0,0.0014184397163120568,0.0,0.5919621749408984,0.45721040189125295,0.607565011820331,0.1144208037825059,1.0,0.20236406619385344,0.00851063829787234,0.005200945626477542,0.0004728132387706856,0.00756501182033097,0.010401891252955084,0.0,0.3177304964539007,0.044444444444444446,0.02695035460992908,0.03451536643026005,0.02458628841607565,0.0009456264775413712,0.002364066193853428,0.0
cell phone,0.7974182802415157,0.038101186758276076,0.09785550697480741,0.016656256506350196,0.0024984384759525295,0.018738288569643973,0.012908598792421403,0.03497813866333541,0.007703518634186966,0.02290235269623152,0.005621486570893191,0.0,0.004580470539246304,0.002706641682281907,0.05704767853424943,0.004996876951905059,0.016864459712679573,0.018738288569643973,0.007703518634186966,0.0029148448886112846,0.002706641682281907,0.0029148448886112846,0.0008328128253175099,0.00041640641265875496,0.002290235269623152,0.0,0.09993753903810118,0.03518634186966479,0.0,0.0,0.1894649177597335,0.05600666250260254,0.024359775140537162,0.003123048094940662,0.002706641682281907,0.0010410160316468872,0.009369144284821987,0.002290235269623152,0.005205080158234437,0.003539454507599417,0.011034769935457007,0.002290235269623152,0.0064542993962107015,0.12908598792421402,0.0,0.03768478034561732,0.17343327087237145,0.037476577139287946,0.0397668124089111,0.03185509056839475,0.06266916510514262,0.005621486570893191,0.004996876951905059,0.012492192379762648,0.004996876951905059,0.0020820320632937745,0.0033312513012700396,0.003539454507599417,0.02061211742660837,0.006246096189881324,0.02061211742660837,0.19841765563189673,0.059129710597543204,0.03851759317093483,0.03476993545700604,0.0,0.1553195919217156,0.0,0.0,0.005205080158234437,0.0,0.10118675827607744,0.15011451176348115,0.09077659795960857,0.05559025608994378,0.08911097230897357,1.0,0.008536331459504477,0.010826566729127627,0.0010410160316468872,0.019571101394961484,0.015823443681032688,0.0,0.12304809494066209,0.03331251301270039,0.019779304601290862,0.010618363522798251,0.011034769935457007,0.0010410160316468872,0.004788673745575681,0.0
microwave,0.31221719457013575,0.0038784744667097605,0.007756948933419521,0.001292824822236587,0.0,0.0,0.0,0.0019392372333548802,0.0006464124111182935,0.0006464124111182935,0.0006464124111182935,0.0,0.0,0.0006464124111182935,0.004524886877828055,0.005171299288946348,0.023917259211376857,0.017453135100193924,0.0006464124111182935,0.0,0.0,0.001292824822236587,0.0006464124111182935,0.0,0.0,0.0,0.011635423400129283,0.005817711700064641,0.0,0.0,0.03361344537815126,0.002585649644473174,0.010989010989010988,0.0006464124111182935,0.0006464124111182935,0.0,0.002585649644473174,0.0,0.0,0.0,0.0,0.0006464124111182935,0.0006464124111182935,0.38784744667097604,0.0,0.057530704589528116,0.30769230769230765,0.03684550743374273,0.17840982546864897,0.15513897866839044,0.34130575307045896,0.04330963154492566,0.04654169360051713,0.012928248222365869,0.044602456367162244,0.00904977375565611,0.00904977375565611,0.0038784744667097605,0.027149321266968323,0.006464124111182934,0.029088558500323203,0.28118939883645766,0.06528765352294764,0.12281835811247575,0.019392372333548805,0.0,0.24757595345830638,0.0,0.0,0.003232062055591467,0.0,0.056884292178409825,0.03490627020038785,0.006464124111182934,0.027149321266968323,0.011635423400129283,0.026502908855850032,1.0,0.5837104072398189,0.06270200387847447,0.43180349062702,0.44085326438267614,0.0,0.10536522301228184,0.08403361344537814,0.10019392372333548,0.01809954751131222,0.005817711700064641,0.001292824822236587,0.0038784744667097605,0.0
oven,0.35731664928745216,0.0031282586027111575,0.005561348627042058,0.0,0.0003475842891901286,0.0,0.0006951685783802572,0.0020855057351407717,0.0010427528675703858,0.0010427528675703858,0.0,0.0,0.0003475842891901286,0.0,0.002780674313521029,0.0069516857838025714,0.01251303441084463,0.018769551616266946,0.0017379214459506429,0.0,0.0003475842891901286,0.0003475842891901286,0.0,0.0,0.0,0.0,0.011470281543274244,0.002780674313521029,0.0,0.0,0.02606882168925964,0.005561348627042058,0.005908932916232186,0.0003475842891901286,0.0003475842891901286,0.0,0.0010427528675703858,0.0,0.0003475842891901286,0.0,0.0006951685783802572,0.0,0.0006951685783802572,0.39207507820646503,0.0,0.061174834897462636,0.2798053527980535,0.0340632603406326,0.19638512339242267,0.21341675356273895,0.3816475495307612,0.037191518943343764,0.04171011470281543,0.013555787278415015,0.04205769899200556,0.01981230448383733,0.02155022592978797,0.006256517205422315,0.07507820646506778,0.011122697254084116,0.03753910323253389,0.21411192214111924,0.03823427181091414,0.10809871393812999,0.008342022940563087,0.0,0.21063607924921793,0.0,0.0,0.0024330900243309003,0.0,0.03614876607577337,0.02259297879735836,0.0034758428919012857,0.012860618700034758,0.0038234271810914148,0.018074383037886686,0.31386861313868614,1.0,0.04310045185957594,0.4059784497740702,0.3555787278415016,0.0,0.07160236357316649,0.08133472367049009,0.08724365658672228,0.01737921445950643,0.0020855057351407717,0.0006951685783802572,0.0006951685783802572,0.0
toaster,0.22119815668202766,0.004608294930875577,0.004608294930875577,0.0,0.0,0.004608294930875577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004608294930875577,0.013824884792626729,0.009216589861751154,0.004608294930875577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018433179723502308,0.004608294930875577,0.0,0.0,0.02304147465437788,0.0,0.004608294930875577,0.004608294930875577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299539170506913,0.0,0.08294930875576037,0.37327188940092165,0.027649769585253458,0.27188940092165903,0.23963133640552997,0.4331797235023042,0.06912442396313365,0.06912442396313365,0.018433179723502308,0.055299539170506916,0.013824884792626729,0.02304147465437788,0.0,0.02304147465437788,0.004608294930875577,0.05069124423963134,0.28110599078341014,0.05069124423963134,0.1751152073732719,0.018433179723502308,0.0,0.29032258064516125,0.0,0.0,0.0,0.0,0.036866359447004615,0.027649769585253458,0.0,0.004608294930875577,0.004608294930875577,0.02304147465437788,0.4470046082949309,0.5714285714285714,1.0,0.534562211981567,0.35944700460829493,0.0,0.10599078341013825,0.08294930875576037,0.11520737327188942,0.05069124423963134,0.009216589861751154,0.0,0.0,0.0
sink,0.21675929884566056,0.0017101325352714837,0.00235143223599829,0.0,0.00021376656690893546,0.0,0.00021376656690893546,0.0004275331338178709,0.001068832834544677,0.00021376656690893546,0.00021376656690893546,0.0,0.0,0.0,0.004916631038905515,0.004061564771269774,0.03976058144506199,0.01175716117999145,0.0014963659683625483,0.00021376656690893546,0.00021376656690893546,0.0004275331338178709,0.0,0.0,0.00021376656690893546,0.0,0.009191962377084225,0.0017101325352714837,0.0,0.0,0.02864471996579735,0.004061564771269774,0.005985463873450193,0.00021376656690893546,0.00021376656690893546,0.0,0.0004275331338178709,0.0,0.0,0.0,0.00021376656690893546,0.0,0.00021376656690893546,0.3792218896964515,0.0,0.037195382642154766,0.23792218896964518,0.016246259085079096,0.10025651988029073,0.0917058572039333,0.21205643437366395,0.020735356990166737,0.02265925609234716,0.006626763574176998,0.0235143223599829,0.0061992304403591285,0.006412997007268064,0.0017101325352714837,0.009619495510902095,0.0036340316374519023,0.009191962377084225,0.13552800342026508,0.02672082086361693,0.10218041898247114,0.016673792218896966,0.0,0.10902094912355709,0.0,0.0,0.3584865327062847,0.0,0.030354852501068834,0.014322359982898675,0.001923899102180419,0.008550662676357417,0.0034202650705429673,0.020094057289439932,0.14279606669516887,0.2496793501496366,0.024796921761436514,1.0,0.17250961949551089,0.0,0.0470286447199658,0.04061564771269774,0.09149209063702438,0.014749893116716544,0.003206498503634032,0.020949123557075674,0.09127832407011544,0.0
refrigerator,0.36991525423728816,0.007627118644067797,0.014830508474576273,0.00211864406779661,0.0008474576271186442,0.0,0.0004237288135593221,0.004661016949152543,0.0012711864406779662,0.0004237288135593221,0.0,0.0,0.0012711864406779662,0.0,0.005084745762711865,0.0059322033898305095,0.03855932203389831,0.023728813559322038,0.0012711864406779662,0.0004237288135593221,0.0012711864406779662,0.0012711864406779662,0.0008474576271186442,0.0,0.0,0.0,0.019915254237288137,0.004661016949152543,0.0,0.0,0.04067796610169492,0.008898305084745763,0.00805084745762712,0.0016949152542372883,0.0004237288135593221,0.0,0.0016949152542372883,0.0008474576271186442,0.0004237288135593221,0.0,0.0012711864406779662,0.0004237288135593221,0.0012711864406779662,0.42076271186440684,0.0,0.05508474576271187,0.2529661016949153,0.020762711864406782,0.12245762711864408,0.11228813559322036,0.29915254237288136,0.039830508474576275,0.04957627118644068,0.011864406779661019,0.0461864406779661,0.007203389830508475,0.011864406779661019,0.005508474576271186,0.022881355932203393,0.010593220338983052,0.027966101694915257,0.2957627118644068,0.07669491525423729,0.11906779661016949,0.019915254237288137,0.0,0.2423728813559322,0.0,0.0,0.00211864406779661,0.0,0.06059322033898305,0.03135593220338983,0.00847457627118644,0.027542372881355935,0.009322033898305085,0.03220338983050848,0.2889830508474577,0.43347457627118646,0.033050847457627125,0.3419491525423729,1.0,0.0,0.09872881355932203,0.07330508474576272,0.08686440677966102,0.013135593220338984,0.005084745762711865,0.0004237288135593221,0.0025423728813559325,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
book,0.4274193548387097,0.01331582895723931,0.017066766691672917,0.004876219054763691,0.0015003750937734436,0.0024381095273818456,0.0033758439609902478,0.0037509377344336083,0.0020630157539384846,0.0024381095273818456,0.0009377344336084021,0.0,0.0009377344336084021,0.0005626406601650413,0.03132033008252063,0.011065266316579146,0.09658664666166543,0.05288822205551388,0.004688672168042011,0.0005626406601650413,0.0005626406601650413,0.0016879219804951239,0.0016879219804951239,0.00018754688672168045,0.0,0.0,0.05120030007501876,0.015941485371342837,0.0,0.0,0.07651912978244561,0.03825956489122281,0.03582145536384096,0.0013128282070517631,0.00018754688672168045,0.0003750937734433609,0.00843960990247562,0.0007501875468867218,0.0022505626406601653,0.0013128282070517631,0.0018754688672168042,0.0016879219804951239,0.0024381095273818456,0.17423105776444112,0.0,0.041822955738934735,0.20761440360090022,0.026256564141035263,0.038634658664666165,0.03507126781695424,0.11159039759939984,0.015566391597899475,0.015753938484621158,0.011815453863465867,0.013503375843960991,0.005251312828207053,0.006376594148537134,0.0033758439609902478,0.014066016504126031,0.009939984996249063,0.02288072018004501,0.39553638409602404,0.2556264066016504,0.13784696174043512,0.1417854463615904,0.0,0.20048762190547637,0.0,0.0,0.015941485371342837,0.0,0.2758814703675919,0.1952363090772693,0.12959489872468116,0.15847711927981994,0.12603150787696926,0.11084021005251314,0.03057014253563391,0.038634658664666165,0.00431357839459865,0.04126031507876969,0.04369842460615154,0.0,1.0,0.0872093023255814,0.12734433608402101,0.02663165791447862,0.050825206301575394,0.0020630157539384846,0.009752438109527382,0.0
clock,0.40888602704443017,0.020819918437432923,0.10710452886885596,0.010946555054732776,0.0023610216784717753,0.03541532517707662,0.018673535093367673,0.030264005151320023,0.01416613007083065,0.045288688559776774,0.005795235028976175,0.0,0.0053659583601631256,0.0019317450096587251,0.03884953852758102,0.023395578450311226,0.013522215067611074,0.015024683408456752,0.006868426701008801,0.00042927666881305005,0.001073191672032625,0.0019317450096587251,0.000643915003219575,0.0,0.00021463833440652503,0.0,0.0420691135436789,0.01760034342133505,0.0,0.0,0.0704013736853402,0.02275166344709165,0.015239321742863276,0.002790298347284825,0.0008585533376261001,0.000643915003219575,0.012234385061171926,0.0017171066752522002,0.00214638334406525,0.0019317450096587251,0.002790298347284825,0.0025756600128783,0.017814981755741574,0.09165056879158617,0.0,0.02532732345996995,0.08113329040566644,0.0163125134148959,0.030693281820133072,0.02790298347284825,0.060957286971453105,0.0066537883666022745,0.0111611933891393,0.0077269800386349004,0.009444086713887101,0.0019317450096587251,0.003219575016097875,0.003219575016097875,0.009444086713887101,0.003219575016097875,0.012234385061171926,0.16462760248980465,0.07405022537025112,0.07598197037990985,0.045288688559776774,0.0,0.09165056879158617,0.0,0.0,0.0042927666881305,0.0,0.07233311869499892,0.03241038849538527,0.017385705086928525,0.03970809186520713,0.02017600343421335,0.034342133505044,0.02790298347284825,0.05022537025112685,0.0038634900193174502,0.040781283537239754,0.037132431852328826,0.0,0.09980682549903412,1.0,0.05730843528654217,0.007512341704228376,0.009873363382700149,0.0017171066752522002,0.0038634900193174502,0.0
vase,0.23350960200389645,0.00473142220985249,0.01113275814082939,0.0008349568605622043,0.00027831895352073476,0.0008349568605622043,0.0005566379070414695,0.0019482326746451434,0.0030615084887280824,0.001113275814082939,0.0008349568605622043,0.0,0.0005566379070414695,0.0005566379070414695,0.014194266629557473,0.008349568605622042,0.02866685221263568,0.021987197328138045,0.00473142220985249,0.0008349568605622043,0.00027831895352073476,0.0008349568605622043,0.0008349568605622043,0.00027831895352073476,0.0,0.0,0.015307542443640411,0.007792930698580574,0.0,0.0,0.0320066796548845,0.02170887837461731,0.006401335930976899,0.0,0.0,0.0,0.0013915947676036737,0.0005566379070414695,0.0,0.0,0.0008349568605622043,0.0005566379070414695,0.0008349568605622043,0.1906484831617033,0.0,0.07987753966045087,0.21263568048984133,0.03840801558586139,0.058446980239354296,0.051489006401335934,0.17895908711383243,0.015585861397161147,0.02226551628165878,0.011967715001391594,0.023100473142220985,0.0036181463957695517,0.00584469802393543,0.0013915947676036737,0.007792930698580574,0.00584469802393543,0.02978012802671862,0.3587531310882271,0.21736710269969384,0.38241024213748953,0.042304480935151684,0.0,0.3072641246868911,0.0,0.0,0.03145004174784303,0.0,0.12719176175897579,0.045087670470359026,0.013637628722516002,0.06206512663512385,0.01586418035068188,0.026440300584469802,0.043139437795713886,0.06985805733370443,0.006957973838018369,0.11912051210687448,0.05705538547175062,0.0,0.18897856944057892,0.07431116059003617,1.0,0.009741163373225717,0.017255775118285552,0.0027831895352073473,0.008071249652101308,0.0
scissors,0.4118268215417107,0.005279831045406547,0.009503695881731784,0.0010559662090813095,0.0,0.0,0.0,0.005279831045406547,0.0,0.0010559662090813095,0.0,0.0,0.002111932418162619,0.0,0.006335797254487856,0.010559662090813094,0.03273495248152059,0.010559662090813094,0.0010559662090813095,0.009503695881731784,0.0,0.0,0.0,0.0,0.0,0.0,0.014783526927138331,0.006335797254487856,0.0,0.0,0.027455121436114043,0.024287222808870114,0.004223864836325238,0.0010559662090813095,0.0,0.0,0.006335797254487856,0.003167898627243928,0.002111932418162619,0.0,0.0,0.0,0.0010559662090813095,0.1700105596620908,0.0,0.02006335797254488,0.17740232312565998,0.026399155227032737,0.10454065469904962,0.06652587117212248,0.1224920802534319,0.011615628299894404,0.012671594508975712,0.007391763463569166,0.008447729672650476,0.006335797254487856,0.012671594508975712,0.004223864836325238,0.025343189017951424,0.003167898627243928,0.023231256599788808,0.14361140443505807,0.028511087645195353,0.04118268215417106,0.012671594508975712,0.0,0.13938753959873285,0.0,0.0,0.005279831045406547,0.0,0.08342133051742344,0.08236536430834213,0.07180570221752904,0.024287222808870114,0.07708553326293559,0.05385427666314678,0.029567053854276663,0.052798310454065474,0.011615628299894404,0.07286166842661033,0.03273495248152059,0.0,0.14994720168954595,0.03695881731784583,0.03695881731784583,1.0,0.009503695881731784,0.002111932418162619,0.01583949313621964,0.0
teddy bear,0.39999999999999997,0.011682242990654205,0.037383177570093455,0.007009345794392523,0.0009345794392523365,0.003738317757009346,0.0032710280373831778,0.007476635514018692,0.0051401869158878505,0.0032710280373831778,0.002336448598130841,0.0,0.0014018691588785046,0.0,0.024766355140186914,0.005607476635514018,0.04205607476635514,0.04626168224299065,0.003738317757009346,0.0032710280373831778,0.002336448598130841,0.0014018691588785046,0.007476635514018692,0.0,0.0009345794392523365,0.0,0.02289719626168224,0.013084112149532711,0.0,0.0,0.04626168224299065,0.03925233644859813,0.014953271028037384,0.00046728971962616824,0.0014018691588785046,0.00046728971962616824,0.00794392523364486,0.0051401869158878505,0.00046728971962616824,0.0,0.0014018691588785046,0.0009345794392523365,0.0009345794392523365,0.06074766355140187,0.0,0.010747663551401868,0.0616822429906542,0.005607476635514018,0.008878504672897197,0.008878504672897197,0.03177570093457944,0.005607476635514018,0.006074766355140186,0.005607476635514018,0.003738317757009346,0.0009345794392523365,0.002803738317757009,0.00046728971962616824,0.004205607476635514,0.004672897196261682,0.022429906542056073,0.15373831775700933,0.09906542056074766,0.04672897196261682,0.15981308411214953,0.0,0.06448598130841121,0.0,0.0,0.006074766355140186,0.0,0.056074766355140186,0.02710280373831776,0.019626168224299065,0.026168224299065422,0.024299065420560744,0.024766355140186914,0.004205607476635514,0.002803738317757009,0.0009345794392523365,0.007009345794392523,0.005607476635514018,0.0,0.12663551401869158,0.021495327102803736,0.028971962616822427,0.004205607476635514,1.0,0.0014018691588785046,0.004672897196261682,0.0
hair drier,0.5185185185185185,0.0,0.010582010582010583,0.005291005291005292,0.005291005291005292,0.005291005291005292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291005291005292,0.0,0.03703703703703704,0.05291005291005291,0.0,0.0,0.005291005291005292,0.0,0.0,0.0,0.0,0.0,0.005291005291005292,0.0,0.0,0.0,0.05291005291005291,0.005291005291005292,0.031746031746031744,0.0,0.0,0.0,0.010582010582010583,0.0,0.0,0.0,0.0,0.0,0.0,0.23280423280423282,0.0,0.0,0.15873015873015875,0.0,0.0,0.005291005291005292,0.058201058201058205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291005291005292,0.0,0.11640211640211641,0.05291005291005291,0.010582010582010583,0.04761904761904762,0.0,0.03703703703703704,0.0,0.0,0.23280423280423282,0.0,0.03703703703703704,0.010582010582010583,0.0,0.005291005291005292,0.010582010582010583,0.026455026455026454,0.010582010582010583,0.010582010582010583,0.0,0.5185185185185185,0.005291005291005292,0.0,0.058201058201058205,0.04232804232804233,0.05291005291005291,0.010582010582010583,0.015873015873015872,1.0,0.11111111111111112,0.0
toothbrush,0.5362462760675273,0.003972194637537239,0.008937437934458788,0.0,0.0,0.0,0.0,0.0009930486593843098,0.0019860973187686196,0.0009930486593843098,0.0,0.0,0.0,0.0,0.004965243296921548,0.005958291956305858,0.04170804369414101,0.017874875868917575,0.0019860973187686196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007944389275074478,0.004965243296921548,0.0,0.0,0.031777557100297914,0.003972194637537239,0.0019860973187686196,0.0,0.0009930486593843098,0.0,0.0019860973187686196,0.0,0.0,0.0,0.0,0.0,0.0009930486593843098,0.27408142999006946,0.0,0.003972194637537239,0.1936444885799404,0.004965243296921548,0.008937437934458788,0.009930486593843097,0.0407149950347567,0.0,0.0009930486593843098,0.0,0.0009930486593843098,0.0,0.0,0.0,0.0009930486593843098,0.0,0.0,0.04965243296921549,0.028798411122144985,0.042701092353525316,0.03773584905660377,0.0,0.020854021847070504,0.0,0.0,0.1966236345580933,0.0,0.012909632571996026,0.005958291956305858,0.002979145978152929,0.003972194637537239,0.004965243296921548,0.022840119165839123,0.005958291956305858,0.0019860973187686196,0.0,0.42403177755710025,0.005958291956305858,0.0,0.051638530287984104,0.017874875868917575,0.028798411122144985,0.014895729890764648,0.009930486593843097,0.020854021847070504,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
